# E (keV) Intensity
58.20	  1.70E-03
58.30	  1.67E-03
58.40	  1.64E-03
58.50	  1.61E-03
58.60	  1.58E-03
58.70	  1.55E-03
58.80	  1.52E-03
58.90	  1.49E-03
59.00	  1.46E-03
59.10	  1.43E-03
59.20	  1.41E-03
59.30	  1.38E-03
59.40	  1.36E-03
59.50	  1.33E-03
59.60	  1.31E-03
59.70	  1.28E-03
59.80	  1.26E-03
59.90	  1.23E-03
60.00	  1.21E-03
60.10	  1.19E-03
60.20	  1.17E-03
60.30	  1.14E-03
60.40	  1.12E-03
60.50	  1.10E-03
60.60	  1.08E-03
60.70	  1.06E-03
60.80	  1.04E-03
60.90	  1.02E-03
61.00	  1.00E-03
61.10	  9.84E-04
61.20	  9.66E-04
61.30	  9.48E-04
61.40	  9.30E-04
61.50	  9.12E-04
61.60	  8.95E-04
61.70	  8.79E-04
61.80	  8.62E-04
61.90	  8.46E-04
62.00	  8.30E-04
62.10	  8.15E-04
62.20	  7.99E-04
62.30	  7.84E-04
62.40	  7.70E-04
62.50	  7.55E-04
62.60	  7.41E-04
62.70	  7.27E-04
62.80	  7.13E-04
62.90	  7.00E-04
63.00	  6.87E-04
63.10	  6.74E-04
63.20	  6.61E-04
63.30	  6.49E-04
63.40	  6.37E-04
63.50	  6.25E-04
63.60	  6.13E-04
63.70	  6.01E-04
63.80	  5.90E-04
63.90	  5.79E-04
64.00	  5.68E-04
64.10	  5.57E-04
64.20	  5.47E-04
64.30	  5.36E-04
64.40	  5.26E-04
64.50	  5.16E-04
64.60	  5.07E-04
64.70	  4.97E-04
64.80	  4.88E-04
64.90	  4.78E-04
65.00	  4.69E-04
65.10	  4.61E-04
65.20	  4.52E-04
65.30	  4.43E-04
65.40	  4.35E-04
65.50	  4.27E-04
65.60	  4.19E-04
65.70	  4.11E-04
65.80	  4.03E-04
65.90	  3.95E-04
66.00	  3.88E-04
66.10	  3.81E-04
66.20	  3.73E-04
66.30	  3.66E-04
66.40	  3.59E-04
66.50	  3.53E-04
66.60	  3.46E-04
66.70	  3.39E-04
66.80	  3.33E-04
66.90	  3.27E-04
67.00	  3.20E-04
67.10	  3.14E-04
67.20	  3.08E-04
67.30	  3.03E-04
67.40	  2.97E-04
67.50	  2.91E-04
67.60	  2.86E-04
67.70	  2.80E-04
67.80	  2.75E-04
67.90	  2.70E-04
68.00	  2.65E-04
68.10	  2.60E-04
68.20	  2.55E-04
68.30	  2.50E-04
68.40	  2.45E-04
68.50	  2.40E-04
68.60	  2.36E-04
68.70	  2.31E-04
68.80	  2.27E-04
68.90	  2.23E-04
69.00	  2.18E-04
69.10	  2.14E-04
69.20	  2.10E-04
69.30	  2.06E-04
69.40	  2.02E-04
69.50	  1.98E-04
69.60	  1.95E-04
69.70	  1.91E-04
69.80	  1.87E-04
69.90	  1.84E-04
70.00	  1.80E-04
70.10	  1.77E-04
70.20	  1.73E-04
70.30	  1.70E-04
70.40	  1.67E-04
70.50	  1.64E-04
70.60	  1.61E-04
70.70	  1.57E-04
70.80	  1.54E-04
70.90	  1.52E-04
71.00	  1.49E-04
71.10	  1.46E-04
71.20	  1.43E-04
71.30	  1.40E-04
71.40	  1.38E-04
71.50	  1.35E-04
71.60	  1.32E-04
71.70	  1.30E-04
71.80	  1.27E-04
71.90	  1.25E-04
72.00	  1.23E-04
72.10	  1.20E-04
72.20	  1.18E-04
72.30	  1.16E-04
72.40	  1.13E-04
72.50	  1.11E-04
72.60	  1.09E-04
72.70	  1.07E-04
72.80	  1.05E-04
72.90	  1.03E-04
73.00	  1.01E-04
73.10	  9.91E-05
73.20	  9.72E-05
73.30	  9.53E-05
73.40	  9.35E-05
73.50	  9.17E-05
73.60	  9.00E-05
73.70	  8.82E-05
73.80	  8.66E-05
73.90	  8.49E-05
74.00	  8.33E-05
74.10	  8.17E-05
74.20	  8.01E-05
74.30	  7.86E-05
74.40	  7.71E-05
74.50	  7.56E-05
74.60	  7.41E-05
74.70	  7.27E-05
74.80	  7.13E-05
74.90	  7.00E-05
75.00	  6.86E-05
75.10	  6.73E-05
75.20	  6.60E-05
75.30	  6.47E-05
75.40	  6.35E-05
75.50	  6.23E-05
75.60	  6.11E-05
